category,score,asset_key,path,source,used_by_count,used_by,status,reason,recommendation,searchQuery,alt,delivered_src,in_cache,cultural_markers
KEEP,88,pexels:8985967,,https://www.pexels.com/photo/man-in-blue-coverall-standing-near-a-car-8985967/,9,avtocenter-litija-zlato; avtoelektrika-grega-cvirn; avtomehanika-klemen-peklaj; avtomehanika-mirko-pirc; avtonega; avtoservis-brojan; iztok-piciga; vzdrzevanje-popravila-motornih-2; walter-mobile-avtoservis,USED,Mechanic portrait blue overalls,Keep,professional car mechanic working in bright workshop interior,Orodja za diagnostiko in popravilo vozil,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/iztok-piciga/services.avif,True,EU garage
KEEP,80,pexels:9462192,,https://www.pexels.com/photo/woman-in-black-shirt-holding-white-and-blue-sprayer-bottle-9462192/,9,bm-cistilni-servis; ciscenje-brusenje-poliranje; cistilni-servis-fata; hisniske-ciscenje-edis; jasna-popovic-ciscenje; maf-perfection-cleaning; senikor-ciscenje; splosno-ciscenje-stavb-2; ziki-ciscenje-zikret,USED,Cleaner portrait neutral,Keep,professional office cleaning service worker,Brušenje in poliranje pločevine,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/ciscenje-brusenje-poliranje/services.avif,False,none
KEEP,82,pexels:4677846,,https://www.pexels.com/photo/nail-stylist-removing-cuticles-4677846/,8,bona-nails; diamond-spamanicure; manikura-anela-mujetic; mika-pedikura; pedikura-spela-zajc; queens-nails-maja; studio-kg-nohti; studio-nsk-pedikura,USED,Manicure close-up,Keep,nail salon manicure professional interior,Strokovna manikura in nega nohtov,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/studio-kg-nohti/services.avif,True,salon
KEEP,86,pexels:6628520,,https://www.pexels.com/photo/settee-by-the-window-6628520/,8,lotos-spa; masazni-studio-fit; sense-mobilna-masaza; taurus-masazni-salon; trgovinica-perla; v-dobrih-rokah; versal-masazni-salon; vrste-masaz,USED,Empty massage room CE,Keep,massage therapy spa wellness room,Sproščujoče masaže in pripomočki za dobro počutje,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/v-dobrih-rokah/services.avif,True,CE spa
KEEP,84,pexels:6628613,,https://www.pexels.com/photo/a-woman-having-a-massage-6628613/,8,energija-vzhoda-masazni; harmonia-vitae-zvocne; kozmeticni-masazni-studio; masazni-salon-forever; masazni-salon-zarja; svet-refleksoterapije; versal-masazni-salon; vrste-masaz,USED,Massage in progress,Keep,massage therapy spa wellness room,Sprostitvena masaža in refleksoterapija za ravnovesje telesa,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/svet-refleksoterapije/services.avif,True,spa
KEEP,80,hash:a6a174e1ebb51297,public/clients/bors-zakljucna-gradbena/hero.jpg,local:public/clients/bors-zakljucna-gradbena/hero.jpg,7,bors-zakljucna-gradbena; gradbenistvokeramicarstvo-joze-macedoni; keramicarstvo-ajvaz-rama; keramicarstvo-senad-besirevic; keramicarstvo-stanislav-radovicevic; keramicarstvo-tadej-potocnik; keramicarstvo-zidarstvo-stanic,USED,Finished bathroom tiling,Keep,,Strokovno polaganje keramičnih ploščic v modernem prostoru,/clients/keramicarstvo-stanislav-radovicevic/hero.jpg,False,EU bathroom
KEEP,93,pexels:3735653,,https://www.pexels.com/photo/artificial-nail-samples-3735653/,7,jarmila-nails-izdelava; k-luxe-nails; lepotni-center-lcm; manikira-urban-spa; medicinska-pedikura-irena; studio-binails-albina; studio-lady-oblikovanje,USED,Nail swatch fan,Keep,nail salon manicure professional interior,Strokovna nega nohtov in kože v sproščujočem ambientu,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/manikira-urban-spa/services.avif,True,salon
KEEP,84,pexels:3997350,,https://www.pexels.com/photo/woman-in-black-long-sleeve-shirt-dong-manicure-3997350/,7,jarmila-nails-izdelava; lakki-nails; manikira-urban-spa; medicinska-pedikura-irena; medicinska-pedikura-pancur; studio-binails-albina; studio-lady-oblikovanje,USED,Manicurist station,Keep,nail salon manicure professional interior,Sodoben in svetel salon za nego nohtov v Ljubljani,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/manikira-urban-spa/hero.avif,True,PPE
KEEP,87,pexels:4677859,,https://www.pexels.com/photo/woman-in-a-lace-top-wearing-gloves-holding-a-person-s-finger-4677859/,7,bona-nails; diamond-spamanicure; manikura-anela-mujetic; mika-pedikura; queens-nails-maja; studio-nsk-pedikura; velay-beauty,USED,Manicurist e-file,Keep,nail salon manicure professional interior,Nega in urejanje nohtov v salonu,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/manikura-anela-mujetic/services.avif,True,EU salon
KEEP,85,pexels:6628599,,https://www.pexels.com/photo/a-woman-having-a-massage-6628599/,7,center-azijskih-masaz; emasaze; healing-hands-masaze; jaa-refleksna-masaza; masaza-mojca-vinko; taurus-masazni-salon; trgovinica-perla,USED,Massage loft spa,Keep,massage therapy spa wellness room,Masažne storitve in lajšanje bolečin,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/healing-hands-masaze/services.avif,True,industrial spa
KEEP,85,hash:33e6c1fe1301e6af,public/clients/frizerski-salon-katja-2/services.jpg,local:public/clients/frizerski-salon-katja-2/services.jpg,6,frizerski-salon-katja; frizerski-salon-katja-2; frizerski-salon-renata; frizerski-salon-simicak; frizerstvo-tamara-kaluza; siviljstvo-tanja-tanja,USED,Hair portrait,Keep,,Strokovno striženje in urejanje pričesk v prijetnem ambientu,/clients/frizerski-salon-renata/services.jpg,False,studio
KEEP,88,hash:48413c51a6c26dfe,public/clients/frizerske-mile-vujnic/services.jpg,local:public/clients/frizerske-mile-vujnic/services.jpg,6,frizerske-mile-vujnic; frizerski-salon-damjana; frizerski-studio-simona-2; frizerstvo-plesko-branka; modno-frizerstvo-nena; salon-zate-frizerstvo,USED,Salon chair icon,Keep,,Strokovno barvanje in stilsko oblikovanje las,/clients/salon-zate-frizerstvo/services.jpg,False,studio
KEEP,92,hash:5c7bac72a205f4b9,public/clients/keramicarstvo-ajvaz-rama/services.jpg,local:public/clients/keramicarstvo-ajvaz-rama/services.jpg,6,keramicarstvo-ajvaz-rama; keramicarstvo-buci-bostjan; keramicarstvo-miklavz-anton; keramicarstvo-senad-besirevic; keramicarstvo-stanislav-radovicevic; keramicarstvo-zidarstvo-stanic,USED,Subway tile backsplash,Keep,,Kakovostna adaptacija kopalnice in polaganje keramike,/clients/keramicarstvo-stanislav-radovicevic/services.jpg,False,none
KEEP,93,hash:b053fac01aa1835f,public/clients/epiks-frizerski-salon/hero.jpg,local:public/clients/epiks-frizerski-salon/hero.jpg,6,epiks-frizerski-salon; frizerski-atelje-b; frizerski-salon-daymont; frizerstvo-tatjana-tatjana; havajana-frizersko-lepotilni; minale-pe-frizerski,USED,Salon floor stations,Keep,,Topel in eleganten frizerski salon v Novem mestu z naravno svetlobo,/clients/havajana-frizersko-lepotilni/hero.jpg,False,EU salon
KEEP,92,hash:ba3dd9ff2c3a7423,public/clients/frizerki-salon-sabina/hero.jpg,local:public/clients/frizerki-salon-sabina/hero.jpg,6,frizerki-salon-sabina; frizerski-salon-adrijana; frizerski-salon-katja; frizerski-salon-klara; frizerski-studior-ruzica; siviljstvo-tanja-tanja,USED,Colored hair styling,Keep,,Topel in prijeten interior frizerskega salona Klara v Pivki,/clients/frizerski-salon-klara/hero.jpg,False,salon
KEEP,86,pexels:38218175,,https://www.pexels.com/photo/sleek-red-car-in-modern-garage-setting-38218175/,6,am-janc-avtokleparstvo; avtomehanik-benjamin-narobe; avtostoritve-omejec-luka; avtovleka-tomaz-stangelj; don-avtokleparstvo-licarstvo; prodaja-rabljenih-vozil,USED,EU hatchback detailing bay,Keep,car painting and body repair workshop professional tools,Natančno lakiranje in popravilo karoserije avtomobila,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/don-avtokleparstvo-licarstvo/services.avif,True,EU hatchback
KEEP,92,hash:0b59cb68388c4cf4,public/clients/keramicarska-zakljucna-dela/hero.jpg,local:public/clients/keramicarska-zakljucna-dela/hero.jpg,5,keramicarska-zakljucna-dela; keramicarstvo-berlec; keramicarstvo-dejan-sek; keramicarstvo-ljubo-ljubomir; keramicarstvodekorativni-kamen-robert,USED,Dark large-format tile finish,Keep,,Strokoven keramičar pri polaganju keramike,/clients/keramicarstvo-ljubo-ljubomir/hero.jpg,False,bathroom
KEEP,90,hash:55bec1020cf14c0c,public/clients/frizerski-salon-manis/services.jpg,local:public/clients/frizerski-salon-manis/services.jpg,5,frizerski-salon-manis; frizerski-salon-masa; frizerstvo-andreja-frank; frizerstvo-brigita-brigita; valentina-frizerski-salon,USED,Curling wand styling,Keep,,Strokovno barvanje in striženje las,/clients/frizerstvo-andreja-frank/services.jpg,False,none
KEEP,90,hash:d67956dd32754ed4,public/clients/epiks-frizerski-salon/services.jpg,local:public/clients/epiks-frizerski-salon/services.jpg,5,epiks-frizerski-salon; frizerski-atelje-b; frizerski-salon-cut4u; frizerski-salon-daymont; mv-hd-frizerski,USED,Hair result close-up,Keep,,Strokovno barvanje in stilsko oblikovanje las v urejenem salonu,/clients/frizerski-salon-cut4u/services.jpg,False,none
KEEP,88,pexels:11139239,,https://www.pexels.com/photo/man-buffing-the-paint-of-the-car-11139239/,5,avtokleparstvo-bogdan-dolenc; avtokleparstvo-vinsek-ales; avtolicarstvo-dejan-koprivnikar; avtolicarstvo-druge-igor; avtolicarstvo-podrzaj-skofljica,USED,Polishing hatchback,Keep,auto body shop car painting professional,Sodobna avtoličarska delavnica za barvanje vozil,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/avtolicarstvo-dejan-koprivnikar/hero.avif,True,EU detailing
KEEP,90,pexels:32791637,,https://www.pexels.com/photo/modern-minimalist-living-room-interior-design-32791637/,5,dina-cistilni-servis; mavitas-cistilni-servis; mgs-cistilni-servis; sinergija-masazna-terapija; studio-verde,USED,Clean modern living result,Keep,deep cleaning service sparkling clean modern living room,Izvajanje terapevtske masaže za lajšanje napetosti,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/sinergija-masazna-terapija/services.avif,True,EU interior
KEEP,91,pexels:35149611,,https://www.pexels.com/photo/auto-body-repair-in-garage-with-tools-35149611/,5,avtokleparstvo-avtolicarstvo-branko; avtokleparstvo-igor-oblak; avtokleparstvo-parkelj-janez; avtolicarstvo-persin-vzdrzevanje; resos-avtovleka-avtokleparstvo,USED,PDR glue-pull detail,Keep,car dent repair bodywork garage,Orodja in oprema za avtokleparska in avtoličarska dela,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/avtokleparstvo-parkelj-janez/services.avif,True,PDR tools
KEEP,89,pexels:6870314,,https://www.pexels.com/photo/person-using-paint-spray-gun-6870314/,5,avtokleparstvo-avtolicarstvo-branko; avtokleparstvo-parkelj-janez; avtokleparstvo-vzdrzevanje-vozil; avtolicarstvo-podrzaj-skofljica; m-k-avto,USED,Spray-gun paint booth,Keep,auto body shop car painting professional,Notranjost sodobne avtokleparske delavnice z naravno svetlobo,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/avtokleparstvo-parkelj-janez/hero.avif,True,3M cup
KEEP,83,pexels:7019362,,https://www.pexels.com/photo/male-auto-mechanic-working-on-car-shop-7019362/,5,avtomehanik-benjamin-narobe; avtostoritve-omejec-luka; prodaja-rabljenih-vozil; vzdrzevanje-motornih-vozil; vzdrzevanje-vozil-branko,USED,Mechanic cylinder head,Keep,professional auto mechanic working in dark modern garage workshop,Avtomehanik pri delu v sodobni delavnici,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/avtostoritve-omejec-luka/hero.avif,True,EU workshop
KEEP,94,hash:5fa7b3e89a6b5383,public/clients/frizerski-salon-adrijana/services.jpg,local:public/clients/frizerski-salon-adrijana/services.jpg,4,frizerski-salon-adrijana; frizerski-salon-matea; frizerski-studio-red; zensko-frizerstvo-znidaric,USED,Salon reception SumUp,Keep,,Strokovne frizerske storitve in barvanje las v prijetnem ambientu,/clients/zensko-frizerstvo-znidaric/services.jpg,False,SumUp
KEEP,84,hash:76a60087c07d94da,public/clients/elca-servisno-proizvodno/hero.jpg,local:public/clients/elca-servisno-proizvodno/hero.jpg,4,elca-servisno-proizvodno; elektromont-elektro-druge; elektrotehnika-puntar-slavko; wise-electronics,USED,Ladder tradesperson,Keep,,Električar pri delu na električni omarici v objektu,/clients/elektromont-elektro-druge/hero.jpg,False,EU workwear
KEEP,92,pexels:17056219,,https://www.pexels.com/photo/close-up-of-making-pedicure-with-tongs-17056219/,4,pedikerski-salon-brigita; pedikuramanikura-jozica-florjancic; studio-lepih-nohtov; studio-sonja-sonja,USED,Clean pedicure cuticle-nipper close-up,Keep,pedicure spa treatment close up,Sproščujoč in čist salon za nego stopal v Mariboru,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/pedikuramanikura-jozica-florjancic/hero.avif,False,none
KEEP,90,pexels:17056220,,https://www.pexels.com/photo/woman-getting-pedicure-done-17056220/,4,pedikerski-salon-brigita; pedikuramanikura-jozica-florjancic; studio-lepih-nohtov; studio-sonja-sonja,USED,Pink toenail polish application,Keep,pedicure spa treatment close up,Strokovna manikura in nega rok ter nohtov,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/pedikuramanikura-jozica-florjancic/services.avif,False,none
KEEP,88,pexels:37809560,,https://www.pexels.com/photo/young-mechanic-polishing-a-red-car-in-workshop-37809560/,4,avtokleparstvo-drobni-kovinski; avtokleparstvo-licarstvo-g; avtokleparstvo-zalaznik-andrej; avtolicarstvo-vlecna-sluzba,USED,Red-car polishing workshop,Keep,auto body shop car painting professional,Avtokleparska delavnica in popravilo vozil v Kamniku,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/avtokleparstvo-zalaznik-andrej/hero.avif,True,EU workshop
KEEP,87,pexels:37809561,,https://www.pexels.com/photo/man-polishing-a-red-car-in-garage-37809561/,4,alboni-avtokleparstvo-borut; avtokleparstvo-licarstvo-g; avtolicarstvo-avtokleparstvo; avtolicarstvo-vlecna-sluzba,USED,Polishing series detailing craft,Keep,auto body shop car painting professional,Avtoklepar pri natančnem popravilu karoserije osebnega vozila,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/alboni-avtokleparstvo-borut/services.avif,True,EU garage
KEEP,88,hash:3de583717828c15c,public/clients/keramicarstvo-mitja-necemer/hero.jpg,local:public/clients/keramicarstvo-mitja-necemer/hero.jpg,3,keramicarstvo-mitja-necemer; keratop-keramicarstvo-radoslav; polaganje-keramike-pecnic,USED,Material samples craft,Keep,,Polaganje keramike in zaključna dela,/clients/keramicarstvo-mitja-necemer/hero.jpg,False,none
KEEP,85,hash:3ea454c6f66696e1,public/clients/frizerski-studio-alla/services.jpg,local:public/clients/frizerski-studio-alla/services.jpg,3,frizerski-studio-alla; frizerstvo-melita-melita; natura-frizura,USED,Premium salon stations,Keep,,Frizerske storitve striženja in barvanja las v urejenem salonu,/clients/frizerski-studio-alla/services.jpg,False,EU salon
KEEP,92,hash:4693ad87b7ea44d5,public/clients/keramicarstvo-dejan-sek/services.jpg,local:public/clients/keramicarstvo-dejan-sek/services.jpg,3,keramicarstvo-dejan-sek; keramicarstvo-ljubo-ljubomir; keramicarstvo-sergej-mikolic,USED,Modern bathroom tiles,Keep,,Natančno položene keramične ploščice in kamniti detajli,/clients/keramicarstvo-sergej-mikolic/services.jpg,False,EU bathroom
KEEP,90,hash:4c714a1017b7c933,public/clients/gradbenistvokeramicarstvo-joze-macedoni/services.jpg,local:public/clients/gradbenistvokeramicarstvo-joze-macedoni/services.jpg,3,gradbenistvokeramicarstvo-joze-macedoni; polaganje-keramike-kamna-2; polaganje-keramike-pecnic,USED,Vanity tile detail,Keep,,Natančno polaganje ploščic in keramičarska dela,/clients/gradbenistvokeramicarstvo-joze-macedoni/services.jpg,False,luxury bathroom
KEEP,94,hash:821eb2cbd8a60659,public/clients/keramicarstvo-asmir-bajramovic/hero.jpg,local:public/clients/keramicarstvo-asmir-bajramovic/hero.jpg,3,keramicarstvo-asmir-bajramovic; keramicarstvo-marko-novak; keramicarstvo-prevec-simon,USED,Bathroom install,Keep,,Polaganje keramike in prenova kopalnice v Postojni,/clients/keramicarstvo-asmir-bajramovic/hero.jpg,False,Scandi bathroom
KEEP,78,hash:9808d96db69b0adf,public/clients/bors-zakljucna-gradbena/services.jpg,local:public/clients/bors-zakljucna-gradbena/services.jpg,3,bors-zakljucna-gradbena; keramicarstvo-miha-seme; keramicarstvo-mitja-necemer,USED,Wet-room finish detail,Keep,,Adaptacija kopalnic in polaganje ploščic,/clients/keramicarstvo-mitja-necemer/services.jpg,False,none
KEEP,90,hash:c349b70c4bd83ae1,public/clients/frizersko-lepotni-studio/services.jpg,local:public/clients/frizersko-lepotni-studio/services.jpg,3,frizersko-lepotni-studio; frizerstvo-jozica-jozica; minale-pe-frizerski,USED,Hair-result portrait,Keep,,"Strokovno striženje, barvanje in nega las v prijetnem salonu",/clients/minale-pe-frizerski/services.jpg,False,beauty
KEEP,88,pexels:15202934,,https://www.pexels.com/photo/beautician-working-by-table-15202934/,3,k-luxe-nails; valy-nohtek-manikura; velay-beauty,USED,Nail tech at glass station,Keep,nail salon manicure professional interior,Notranjost modernega salona za nohte,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/velay-beauty/hero.avif,False,modern salon
KEEP,92,pexels:29877719,,https://www.pexels.com/photo/professional-manicure-process-in-polish-salon-29877719/,3,lahek-korak-tamara; liara-beauty-house; pro-pedis-medicinska,USED,E-file manicure pink gloves,Keep,professional skincare facial treatment and manicure delicate warm lighting,Strokovna nega obraza in lepotni tretmaji v sproščenem vzdušju,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/liara-beauty-house/services.avif,True,none
KEEP,86,pexels:35290675,,https://www.pexels.com/photo/focused-technician-working-with-water-pump-35290675/,3,3ici-install-vodovodne; vodovodar-ljubljana; vodovodne-instalacije-asmir,USED,Technician pump/hose assembly,Keep,plumber working on pipes installation,Vodovodni inštalater pri delu v moderni kopalnici,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/vodovodne-instalacije-asmir/hero.avif,False,workshop
KEEP,93,pexels:3997384,,https://www.pexels.com/photo/person-with-red-nail-polish-3997384/,3,nohtni-studio-mqueen; studio-kg-nohti; valy-nohtek-manikura,USED,Glossy red manicure result,Keep,nail salon manicure professional interior,Sodoben in urejen salon za nego nohtov v Mariboru,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/studio-kg-nohti/hero.avif,False,none
KEEP,84,pexels:4599377,,https://www.pexels.com/photo/a-masseuse-massaging-a-persons-back-4599377/,3,master-class-tecaji; sana-massage; vitana-sasa-memon,USED,Back-massage service,Keep,massage therapy spa wellness room,Sproščujoč ambient masažnega salona z naravno svetlobo,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/vitana-sasa-memon/hero.avif,False,shoji spa
KEEP,91,pexels:5691536,,https://www.pexels.com/photo/unrecognizable-handyman-with-ruler-near-heating-system-at-home-5691536/,3,4mvodovodne-instalacije-matic; peteks-vodovodne-instalacije; vodovodne-instalacije-montaza,USED,Radiator/heating service,Keep,plumber working on pipes installation,Vodovodni mojster pri delu na inštalacijah v kopalnici,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/peteks-vodovodne-instalacije/hero.avif,False,EU heating
KEEP,88,pexels:5691597,,https://www.pexels.com/photo/man-painting-walls-in-new-apartment-5691597/,3,dragan-novarlic-prevozne; pleskarstvo-tomaz-cimperman; slikopleskarstvo-tasev,USED,Interior wall painting,Keep,professional painter interior wall painting dark mood emerald light,Slikopleskar pri natančnem pleskanju stene,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/dragan-novarlic-prevozne/hero.avif,False,EU renovation
KEEP,94,pexels:6628647,,https://www.pexels.com/photo/a-woman-having-a-massage-6628647/,3,harmonia-vitae-zvocne; masazni-salon-forever; svet-refleksoterapije,USED,Bright modern massage loft,Keep,massage therapy spa wellness room,Strokovna refleksoterapija stopal v mirnem ambientu,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/svet-refleksoterapije/hero.avif,False,EU spa
KEEP,90,pexels:7755142,,https://www.pexels.com/photo/nail-polish-on-wooden-shelves-7755142/,3,nails-by-me; nailsbeauty; pedikura-kozmetika-bizjak,USED,Nail-polish wall salon atmosphere,Keep,elegant nail salon interior dusty rose aesthetic lighting,Strokovna manikura in nega rok v kozmetičnem salonu,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/nailsbeauty/services.avif,True,modern salon
KEEP,88,pexels:7755549,,https://www.pexels.com/photo/woman-getting-her-toenails-done-7755549/,3,lahek-korak-tamara; nailsbeauty; pedikura-kozmetika-bizjak,USED,Full pedicure session,Keep,warm medical pedicure foot care salon interior natural light,Notranjost sodobnega salona za nego nohtov v Ljubljani,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/nailsbeauty/hero.avif,True,modern salon
KEEP,95,hash:177ae53da38d0e64,public/clients/vulkanizerstvo-mitja-kocevar/hero.jpg,local:public/clients/vulkanizerstvo-mitja-kocevar/hero.jpg,2,vulkanizerstvo-mitja-kocevar; vulkanizerstvo-rok-kompara,USED,Tire/garage scene,Keep,,Strokovne vulkanizerske storitve v delavnici,/clients/vulkanizerstvo-mitja-kocevar/hero.jpg,False,EU garage
KEEP,88,hash:1f644e96ab069299,public/clients/barber-luani/services.jpg,local:public/clients/barber-luani/services.jpg,2,barber-luani; old-school-frizerski,USED,Wahl clipper kit; neutral,,,Striženje las in urejanje pričeske v frizerskem salonu,/clients/old-school-frizerski/services.jpg,False,Wahl
KEEP,86,hash:21f471ff46d2aa5f,public/clients/frizer-bostjan-lustek/services.jpg,local:public/clients/frizer-bostjan-lustek/services.jpg,2,frizer-bostjan-lustek; frizerski-studio-diva,USED,Hair portrait,Keep,,Strokovne frizerske storitve barvanja in striženja las,/clients/frizerski-studio-diva/services.jpg,False,none
KEEP,88,hash:3d00b94cffaacb52,public/clients/beauty-by-spela/hero.jpg,local:public/clients/beauty-by-spela/hero.jpg,2,beauty-by-spela; lamia-lepotni-studio,USED,Manicure workstation typical SI boutique,,,Topel in eleganten lepotni studio v Novem mestu z naravno svetlobo,/clients/lamia-lepotni-studio/hero.jpg,False,EU beauty studio
KEEP,88,hash:53b2d14f55944c07,public/clients/frizerske-mile-vujnic/hero.jpg,local:public/clients/frizerske-mile-vujnic/hero.jpg,2,frizerske-mile-vujnic; frizerstvo-melita-melita,USED,Salon mirror portrait,Keep,,Sproščujoč in svetel ambient frizerskega salona z naravno svetlobo,/clients/frizerstvo-melita-melita/hero.jpg,False,EU salon
KEEP,84,hash:a6708756383c9c25,public/clients/beauty-by-spela/services.jpg,local:public/clients/beauty-by-spela/services.jpg,2,beauty-by-spela; lamia-lepotni-studio,USED,Nail service close-up,,,Strokovna nega nohtov in manikura v lepotnem studiu,/clients/lamia-lepotni-studio/services.jpg,False,E.Mi branding
KEEP,78,hash:a9d9935732b65650,public/clients/keramicarstvo-ales-kucic/hero.jpg,local:public/clients/keramicarstvo-ales-kucic/hero.jpg,2,keramicarstvo-ales-kucic; polaganje-keramike-kamna-2,USED,Large-format tiled wall/vanity; EU switch plate,,,Keramičar polaga keramične ploščice v sodobnem prostoru,/clients/keramicarstvo-ales-kucic/hero.jpg,False,EU switch
KEEP,95,hash:b086507f00e1f7c4,public/clients/lepotni-studio-aida/services.jpg,local:public/clients/lepotni-studio-aida/services.jpg,2,lepotni-studio-aida; luxiaz-beauty-salon,USED,E-file manicure,Keep,,Storitve nege obraza in urejanja nohtov v prijetnem salonu,/clients/lepotni-studio-aida/services.jpg,False,nail station
KEEP,95,hash:f0bfa6cce8975541,public/clients/lepotni-studio-aida/hero.jpg,local:public/clients/lepotni-studio-aida/hero.jpg,2,lepotni-studio-aida; luxiaz-beauty-salon,USED,Manicure + treatment room,Keep,,Sproščeni in elegantni ambient lepotnega studia v Novem mestu,/clients/lepotni-studio-aida/hero.jpg,False,beauty interior
KEEP,88,pexels:1895701,,https://www.pexels.com/photo/salon-chair-beside-oil-heater-in-front-of-mirror-inside-room-1895701/,2,adrijana-srebot; frizerski-salon-luna,USED,Industrial barber station,Keep,warm hair salon interior cozy lighting postojna,Notranjost toplega in domačega frizerskega salona z naravno svetlobo,/clients/adrijana-srebot/hero.avif,True,EU salon
KEEP,93,pexels:6474135,,https://www.pexels.com/photo/a-man-in-white-shirt-painting-a-house-6474135/,2,slikopleskarstvo-denis-vehabovic; slikopleskarstvo-fasaderstvo-cveto,USED,Plastering EU flush box,Keep,house painter working on wall interior,Pleskanje sten in stropov z visokokakovostnimi materiali v urejenem prostoru,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/slikopleskarstvo-denis-vehabovic/services.avif,False,EU drywall
KEEP,95,pexels:6870316,,https://www.pexels.com/photo/a-man-wearing-blue-uniform-holding-a-car-tire-6870316/,2,vulkanizerstvo; vulkanizerstvo-metod-globokar,USED,Mechanic tire EU hatchback,Keep,tire shop mechanic changing tire,Mehanik med centriranjem in menjavo pnevmatik,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/vulkanizerstvo/services.avif,True,EU workwear
KEEP,88,hash:03aa33ce1b4cfa9e,public/clients/umivalniki-dreams-obdelava/hero.jpg,local:public/clients/umivalniki-dreams-obdelava/hero.jpg,1,umivalniki-dreams-obdelava,USED,Luxury marble bathroom sinks,Keep,,Moderna prenova kopalnice s polaganjem ploščic v Novem mestu,/clients/umivalniki-dreams-obdelava/hero.jpg,False,luxury
KEEP,94,hash:055945df35533855,public/clients/keramicarstvo-buci-bostjan/hero.jpg,local:public/clients/keramicarstvo-buci-bostjan/hero.jpg,1,keramicarstvo-buci-bostjan,USED,Mosaic shower,Keep,,Profesionalno polaganje keramike v moderni kopalnici,/clients/keramicarstvo-buci-bostjan/hero.jpg,False,EU bathroom
KEEP,88,hash:07c4614ef1ed156a,public/clients/lepotni-studio-diamond/hero.jpg,local:public/clients/lepotni-studio-diamond/hero.jpg,1,lepotni-studio-diamond,USED,Styled hair portrait,Keep,,Topel in eleganten lepotni salon z naravno svetlobo,/clients/lepotni-studio-diamond/hero.jpg,False,none
KEEP,90,hash:0ac2245ac179c129,public/clients/keramicarstvo-sergej-mikolic/hero.jpg,local:public/clients/keramicarstvo-sergej-mikolic/hero.jpg,1,keramicarstvo-sergej-mikolic,USED,Luxury large-format tiling,Keep,,Keramičar polaga keramične ploščice v sodobni kopalnici,/clients/keramicarstvo-sergej-mikolic/hero.jpg,False,luxury bathroom
KEEP,85,hash:127303380722ddb6,public/clients/keramicarstvo-marko-novak/services.jpg,local:public/clients/keramicarstvo-marko-novak/services.jpg,1,keramicarstvo-marko-novak,USED,Hex tile wall,Keep,,Natančno polaganje keramičnih ploščic in orodje,/clients/keramicarstvo-marko-novak/services.jpg,False,EU safety
KEEP,82,hash:127f9c21449c38b7,public/clients/studio-surya-del/hero.jpg,local:public/clients/studio-surya-del/hero.jpg,1,studio-surya-del,USED,Tanning booth solarium fit,Keep,,Sodoben in čist prostor solarija z mehko svetlobo v Novem mestu,/clients/studio-surya-del/hero.jpg,False,SunFit; English towel
KEEP,93,hash:16d836f5138b91ea,public/clients/keramicarstvo-musaj-edon/hero.jpg,local:public/clients/keramicarstvo-musaj-edon/hero.jpg,1,keramicarstvo-musaj-edon,USED,Shower with TRES fixtures,Keep,,Moderna kopalnica s položeno keramiko v Novem mestu,/clients/keramicarstvo-musaj-edon/hero.jpg,False,TRES
